filename,numNodes,area,compromisedMW,compromisedMvar,meanDelay,stdDelay,initialTotalDemand,finalTotalDemand,finalDemandPercentage,generationCapacityTripped,loadsShed,overVoltageLoads,underVoltageLoads,compromisedPV
rms_L(24)_(32)_(34)_SC8a_Lines_C8a-C9_.csv,3,C,600,84.00000000000001,0,0,15565.0,15899.122108864434,1.0214662453494658,0.0,0.0,0.0,0.0,0
rms_L(33)_(37)_(32)_SC8a_Lines_C6a-C8a_.csv,3,C,600,84.00000000000001,0,0,15565.0,15954.634381191756,1.0250327260643595,0.0,0.0,0.0,0.0,0
rms_L(29)_(41)_(37)_SC1_Lines_C1-C7_.csv,3,C,600,84.00000000000001,0,0,15565.0,15685.70388779314,1.0077548273558072,0.0,0.0,0.0,0.0,0
rms_L(28)_(41)_(31)_SC8a_Lines_C8a-C9_.csv,3,C,600,84.00000000000001,0,0,15565.0,15794.517845453433,1.0147457658498833,0.0,0.0,0.0,0.0,0
rms_L(29)_(32)_(38)_SC8a_Lines_C8a-C9_.csv,3,C,600,84.00000000000001,0,0,15565.0,15999.474417446676,1.027913550751473,0.0,0.0,0.0,0.0,0
rms_L(39)_(28)_(29)_SC8a_Lines_C6a-C8a_.csv,3,C,600,84.00000000000001,0,0,15565.0,15903.969430374262,1.0217776697959693,0.0,0.0,0.0,0.0,0
rms_L(28)_(32)_(40)_SC1_Lines_C1-C2_.csv,3,C,600,84.00000000000001,0,0,15565.0,15395.531616672857,0.9891122143702445,0.0,0.0,0.0,0.0,0
rms_L(27)_(36)_(31)_SC8a_Lines_C6a-C8a_.csv,3,C,600,84.00000000000001,0,0,15565.0,15879.369016530469,1.0201971742069045,0.0,0.0,0.0,0.0,0
rms_L(35)_(31)_(27)_SC8a_Lines_C6a-C8a_.csv,3,C,600,84.00000000000001,0,0,15565.0,15900.374863806008,1.021546730729586,0.0,0.0,0.0,0.0,0
rms_L(31)_(37)_(29)_SC1_Lines_C1-C7_.csv,3,C,600,84.00000000000001,0,0,15565.0,15595.536467417296,1.0019618674858526,0.0,0.0,0.0,0.0,0
rms_L(41)_(24)_(32)_SC8a_Lines_C8a-C9_.csv,3,C,600,84.00000000000001,0,0,15565.0,15910.923460430084,1.0222244433299121,0.0,0.0,0.0,0.0,0
rms_L(35)_(31)_(27)_SC8a_Lines_C8a-C9_.csv,3,C,600,84.00000000000001,0,0,15565.0,15796.529951559989,1.014875037042081,0.0,0.0,0.0,0.0,0
rms_L(25)_(37)_(30)_SC8a_Lines_C6a-C8a_.csv,3,C,600,84.00000000000001,0,0,15565.0,15873.081540867348,1.0197932245979664,0.0,0.0,0.0,0.0,0
rms_L(29)_(41)_(36)_SC1_Lines_C1-C2_.csv,3,C,600,84.00000000000001,0,0,15565.0,15410.278652544597,0.9900596628682684,0.0,0.0,0.0,0.0,0
